Ladekurvenmessung
Zeit: 2018_05_03 14.54.24
Info: SHC320, v = 0.614, T = 40, F = 20, h = 461.9
Ladewiderstand[Ohm]: 1012700
Störkapazität[pF]: 0.000000
Entladezeit[ms]: 200
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500.000000
Verzögerung[ms]: 3
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6	Kurve_7
260	0.000474	0.00031	0.001954	0.002282	0.00294	0.001789	0.005898
261	-1.9e-05	0.002447	0.003433	-0.000347	0.002447	0.003433	0.005241
262	0.000146	0.00031	0.002447	0.000639	0.007706	0.004583	0.004255
263	-0.000183	0.002118	0.005076	0.005405	0.001625	0.000474	0.006062
264	0.00146	0.004583	-1.9e-05	0.00294	0.005076	-0.000183	0.003268
265	-0.001005	0.003268	0.004583	0.002282	0.00787	-0.002813	0.004912
266	0.002611	0.002118	0.002282	0.005734	0.003761	0.001296	0.005241
267	-0.002155	0.004419	0.00672	0.006391	0.007213	-0.001169	0.004912
268	0.003597	0.003104	0.004583	0.003761	0.003597	0.001954	0.003433
269	-1.9e-05	0.001789	-0.000841	0.002118	0.002282	-0.001334	0.005405
270	0.002118	0.003761	0.00672	0.001296	0.000803	0.001132	0.003926
271	0.003268	0.001789	0.001625	-0.000347	0.007377	-0.001827	0.005569
272	-0.001169	0.001954	-0.001662	-0.001827	0.002611	0.001296	0.002611
273	0.003926	0.001132	0.003926	-0.001334	0.00409	-0.000347	0.004912
274	0.000146	0.006227	0.002775	0.001132	0.002775	-0.003306	0.002447
275	0.000474	0.003926	0.000967	0.001625	0.00146	0.004748	0.003761
276	-0.000512	0.003104	0.00031	0.003597	0.004419	0.000967	0.00409
277	0.000474	0.000639	0.002611	0.003597	0.00409	0.001789	0.006884
278	0.001954	0.002611	0.003761	0.005898	0.000639	0.003761	0.005076
279	0.002118	0.001789	0.000474	0.002282	0.004912	0.004912	0.004583
280	-0.001169	-0.000183	0.000967	0.005405	0.00146	0.002775	0.000803
281	0.001625	0.001296	0.000639	0.002447	0.002118	0.006062	0.005076
282	0.00146	0.003104	0.003761	0.00787	0.000803	-1.9e-05	0.005241
283	-0.000512	0.001954	0.002611	0.003104	0.002447	0.001625	0.001132
284	-1.9e-05	0.001789	0.000639	0.003268	0.003433	0.003268	0.00294
285	0.000803	0.005076	-0.000841	0.005734	-0.00232	-0.000347	0.002611
286	0.00031	0.00294	0.002118	0.005898	0.005405	0.001954	0.002611
287	0.003268	0.00409	-0.000676	0.00294	0.002118	0.002118	0.000967
288	0.000639	0.003926	0.00031	0.002775	-0.000183	-0.000183	0.004748
289	-0.004621	0.00031	-0.000183	0.004255	0.001625	-0.000183	0.002611
290	0.002611	0.000146	-1.9e-05	0.005569	0.007049	0.00672	0.001625
291	-0.001169	0.002118	-0.003142	-0.000676	-0.000512	-0.001334	-0.001498
292	-0.000512	-0.001498	-0.00347	0.001789	0.001625	0.005405	0.003597
293	-0.000183	0.002282	-1.9e-05	0.002611	0.004583	-0.002155	0.004583
294	0.002118	0.000967	-0.000841	0.001296	0.002447	0.002775	0.001296
