Ladekurvenmessung
Zeit: 2018_05_02 10.57.40
Info: Messung der gesamten Kapazität des System (Mit Kugel, Scheibe im Prüfkopf, ohne Last) auf der sauberen Seite (45 Grad gegen Cr Seite)
Ladewiderstand[Ohm]: 1012700
Störkapazität[nF]: 0.000000
Entladezeit[ms]: 100
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500
Verzögerung [ms]: 1
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2
741	0.1976	0.197007
742	0.198587	0.197961
743	0.200922	0.195823
744	0.196942	0.198619
745	0.199245	0.19987
746	0.197468	0.198488
747	0.199935	0.198948
748	0.198817	0.198126
749	0.200034	0.202008
750	0.197369	0.201515
751	0.197534	0.198751
752	0.197863	0.197205
753	0.202567	0.196613
754	0.198488	0.198323
755	0.199935	0.198126
756	0.199146	0.199738
757	0.197731	0.202238
758	0.198652	0.198258
759	0.199672	0.200034
760	0.197731	0.198685
761	0.198587	0.199475
762	0.200001	0.200528
763	0.203291	0.198685
764	0.199212	0.198751
765	0.198323	0.197929
766	0.199179	0.198488
767	0.195922	0.198619
768	0.199245	0.199639
769	0.195395	0.197139
770	0.197698	0.199047
771	0.197929	0.195724
772	0.19806	0.197073
773	0.201153	0.20056
774	0.199376	0.19806
775	0.200889	0.198817
776	0.201679	0.196843
777	0.19987	0.198817
778	0.198323	0.198948
779	0.200133	0.199771
780	0.195527	0.197961
781	0.197731	0.198488
782	0.196974	0.195132
783	0.197534	0.200659
784	0.194704	0.196613
785	0.19783	0.198356
786	0.197205	0.196678
787	0.194474	0.200034
788	0.197764	0.196876
789	0.197468	0.197402
790	0.198554	0.196448
791	0.199113	0.195527
792	0.198389	0.198916
793	0.198981	0.198455
794	0.199672	0.197336
795	0.198093	0.198883
796	0.200264	0.199047
797	0.19658	0.199179
798	0.199245	0.202666
799	0.198455	0.197369
800	0.198521	0.200495
801	0.19681	0.198554
802	0.198718	0.197303
803	0.200692	0.200758
804	0.20033	0.198225
805	0.196909	0.200001
806	0.197731	0.195856
807	0.198126	0.2001
808	0.197303	0.197961
809	0.198751	0.19931
810	0.198751	0.198488
811	0.200429	0.200791
812	0.20033	0.199508
813	0.200133	0.199014
814	0.195198	0.199047
815	0.19681	0.202238
816	0.198455	0.198225
817	0.194573	0.200462
818	0.197073	0.199508
819	0.197369	0.199179
820	0.198159	0.19931
821	0.195494	0.198422
822	0.197369	0.197731
823	0.196251	0.196547
824	0.198554	0.200133
825	0.199146	0.197961
826	0.200264	0.199409
827	0.199113	0.196613
828	0.199705	0.19783
829	0.197929	0.196284
830	0.198619	0.200429
831	0.196645	0.197172
832	0.195593	0.198619
833	0.197994	0.198126
834	0.197797	0.198685
835	0.196909	0.199343
836	0.197764	0.198192
837	0.19477	0.199409
838	0.197863	0.198685
839	0.197534	0.197764
840	0.197435	0.193948
841	0.199376	0.198356
842	0.198718	0.197007
843	0.198619	0.198323
844	0.198323	0.196448
845	0.200462	0.19783
846	0.198685	0.197731
847	0.200791	0.205397
848	0.199245	0.196316
849	0.199442	0.19704
850	0.199409	0.199212
851	0.199212	0.199639
852	0.199738	0.199837
853	0.197731	0.197731
854	0.203752	0.197369
855	0.198422	0.197698
856	0.199606	0.197501
857	0.197534	0.195856
858	0.199705	0.198323
859	0.198883	0.197632
860	0.196974	0.200429
861	0.197336	0.195494
862	0.201054	0.19987
863	0.197468	0.198817
864	0.197896	0.199672
865	0.195823	0.198883
866	0.19885	0.199212
867	0.19783	0.198225
868	0.199245	0.200396
869	0.198685	0.199902
870	0.196711	0.200166
871	0.198225	0.199672
872	0.199113	0.197961
873	0.197303	0.197764
874	0.197271	0.196448
875	0.195527	0.20112
876	0.196645	0.199409
877	0.19681	0.20033
878	0.199014	0.197468
879	0.198784	0.19829
880	0.198948	0.19658
881	0.200133	0.201284
882	0.198587	0.200824
883	0.20033	0.198225
884	0.198126	0.198225
885	0.198126	0.199672
886	0.197501	0.199343
887	0.198093	0.196086
888	0.19829	0.198817
889	0.196415	0.197073
890	0.197567	0.197994
891	0.198948	0.195593
892	0.198027	0.19658
893	0.197632	0.196284
894	0.198554	0.199212
895	0.198652	0.198554
896	0.198685	0.197994
897	0.198916	0.198389
898	0.200593	0.196218
899	0.200067	0.198093
900	0.199212	0.19931
901	0.199935	0.198093
902	0.196284	0.20033
903	0.199245	0.201811
904	0.197501	0.19783
905	0.200429	0.203061
906	0.199277	0.199113
907	0.19783	0.19908
908	0.198554	0.20033
909	0.200857	0.199508
910	0.200133	0.197534
911	0.19908	0.198455
912	0.199113	0.197994
913	0.198488	0.198389
914	0.199277	0.199277
915	0.202436	0.199475
916	0.200166	0.197336
917	0.199047	0.196974
918	0.20158	0.199639
919	0.197073	0.199771
920	0.201317	0.202074
921	0.198784	0.198027
922	0.198389	0.201383
923	0.197172	0.19658
924	0.199672	0.198751
925	0.19431	0.197534
926	0.198389	0.197501
927	0.195955	0.197435
928	0.197764	0.198916
929	0.197336	0.198126
930	0.197402	0.198323
931	0.19931	0.201515
932	0.198159	0.199738
933	0.195659	0.200067
934	0.198817	0.198619
935	0.199541	0.200001
936	0.198027	0.198652
937	0.199771	0.200429
938	0.199606	0.199014
939	0.200264	0.200034
940	0.199541	0.198225
941	0.199277	0.197567
942	0.197665	0.196777
943	0.199541	0.1976
944	0.196514	0.196382
945	0.197665	0.199738
946	0.200166	0.196744
947	0.195626	0.194836
948	0.199705	0.199409
949	0.19908	0.198455
950	0.19908	0.201087
951	0.198883	0.2001
952	0.200396	0.198356
953	0.196316	0.199212
954	0.198422	0.202567
955	0.19806	0.199475
956	0.200495	0.199014
957	0.197929	0.198027
958	0.198455	0.199409
959	0.198784	0.198356
960	0.200824	0.201218
961	0.198323	0.197863
962	0.197896	0.198521
963	0.199672	0.197632
964	0.197271	0.199475
965	0.19987	0.198652
966	0.202633	0.19681
967	0.197764	0.200034
968	0.200429	0.197896
969	0.198323	0.199014
970	0.197764	0.198948
971	0.198817	0.200067
972	0.202205	0.197468
973	0.201153	0.199146
974	0.199014	0.199606
975	0.198916	0.199508
976	0.197534	0.200133
977	0.196514	0.197402
978	0.198916	0.197665
979	0.198159	0.199606
980	0.198488	0.1976
981	0.19556	0.200922
982	0.197435	0.201317
983	0.19704	0.198652
984	0.196218	0.199771
985	0.1976	0.198916
986	0.201317	0.199935
987	0.198323	0.198981
988	0.19885	0.199113
989	0.199771	0.196678
990	0.200659	0.199738
991	0.199179	0.198126
992	0.198685	0.199212
