Ladekurvenmessung
Zeit: 2018_05_03 13.53.46
Info: FVA3, v = 2.06, T = 40, F = 20, h = 599.6
Ladewiderstand[Ohm]: 1012700
Störkapazität[pF]: 0.000000
Entladezeit[ms]: 200
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500.000000
Verzögerung[ms]: 3
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6	Kurve_7	Kurve_8	Kurve_9	Kurve_10	Kurve_11	Kurve_12	Kurve_13	Kurve_14	Kurve_15	Kurve_16	Kurve_17	Kurve_18
1475	0.203455	0.206085	0.197538	0.197374	0.202633	0.199839	0.196717	0.199839	0.189156	0.021183	0.179952	0.148724	0.178309	0.182417	0.002282	0.113716	0.017896	0.185212
1476	0.205592	0.204934	0.197538	0.193429	0.200004	0.196388	0.19836	0.198689	0.190142	0.033346	0.176829	0.149546	0.18061	0.180774	0.010664	0.115524	0.022334	0.189814
1477	0.203784	0.204277	0.196552	0.196388	0.199839	0.198196	0.199511	0.201319	0.186526	0.03351	0.181596	0.155956	0.182089	0.180445	0.001296	0.120619	0.0271	0.188334
1478	0.203784	0.20362	0.199018	0.197374	0.200004	0.197703	0.199511	0.19836	0.1908	0.042878	0.180774	0.152833	0.180938	0.179295	0.004912	0.123906	0.02973	0.188006
1479	0.204441	0.205427	0.200004	0.196388	0.20099	0.19836	0.19836	0.203126	0.188499	0.047152	0.182911	0.155627	0.188334	0.176994	0.000967	0.126043	0.033674	0.18817
1480	0.204277	0.204113	0.199346	0.196223	0.198689	0.199018	0.199675	0.198853	0.189814	0.058164	0.184554	0.154477	0.136398	0.175515	0.00935	0.129823	0.037455	0.190142
1481	0.200825	0.203291	0.197867	0.195237	0.200661	0.200661	0.198196	0.197867	0.18932	0.061944	0.183568	0.156778	0.073942	0.177815	-0.001334	0.133603	0.0437	0.18932
1482	0.198524	0.204277	0.199511	0.197374	0.20214	0.19836	0.18817	0.200168	0.189978	0.068847	0.183732	0.157107	0.079694	0.175679	0.004583	0.131467	0.042221	0.191786
1483	0.199182	0.204277	0.197703	0.194416	0.198853	0.201812	0.198031	0.198853	0.189485	0.074599	0.181431	0.159408	0.084954	0.174857	0.000146	0.137548	0.043371	0.188006
1484	0.203784	0.206742	0.200168	0.196717	0.202469	0.199839	0.19836	0.199675	0.189978	0.005898	0.185376	0.163023	0.091857	0.174528	0.001954	0.136069	0.044686	0.189814
1485	0.20099	0.204441	0.197538	0.194744	0.199182	0.202305	0.198524	0.196223	0.188827	0.012144	0.183075	0.162037	0.09613	0.174857	0.00146	0.140013	0.04633	0.189814
1486	0.203291	0.207893	0.197867	0.198524	0.201483	0.200332	0.195895	0.19721	0.188499	0.010336	0.186691	0.163681	0.104512	0.173049	0.003433	0.140342	0.053233	0.193594
1487	0.202469	0.203126	0.197867	0.193429	0.200661	0.202469	0.197867	0.198031	0.188992	0.01691	0.18439	0.164503	0.106156	0.174693	-0.000676	0.140671	0.056027	0.191786
1488	0.203126	0.205592	0.200332	0.190964	0.201647	0.198853	0.197045	0.200004	0.186855	0.00409	0.187841	0.166804	0.09235	0.173707	-0.001005	0.144122	0.053397	0.191128
1489	0.203784	0.204113	0.200497	0.194087	0.201154	0.198031	0.199018	0.200825	0.190635	0.008692	0.181596	0.16516	0.099582	0.172885	0.000803	0.145108	0.045344	0.193429
1490	0.204934	0.207235	0.202633	0.195237	0.205263	0.196552	0.199675	0.200004	0.188827	0.018389	0.183568	0.165817	0.103691	0.171899	0.00031	0.145766	0.05274	0.193265
1491	0.20477	0.204441	0.202305	0.194251	0.202633	0.19836	0.200497	0.19836	0.191128	0.022663	0.184883	0.165324	0.107142	0.171077	-1.9e-05	0.147903	0.052411	0.191786
1492	0.204934	0.20477	0.201647	0.193265	0.204441	0.19836	0.202962	0.200661	0.188992	0.03351	0.185047	0.169762	0.112566	0.172392	0.005241	0.150861	0.058164	0.192608
1493	0.205427	0.203126	0.201483	0.193429	0.208386	0.193758	0.201319	0.199511	0.190964	0.040249	0.187019	0.169269	0.116346	0.094158	0.007706	0.148067	0.062273	0.194087
1494	0.203126	0.206742	0.202305	0.195566	0.206249	0.197045	0.199346	0.20099	0.189649	0.047152	0.185705	0.170091	0.117168	0.098102	0.011979	0.153326	0.065231	0.192443
1495	0.204441	0.205263	0.202469	0.194087	0.206249	0.197867	0.203784	0.199839	0.19195	0.047316	0.188663	0.171899	0.123578	0.099417	0.004583	0.156942	0.066875	0.194416
1496	0.205427	0.20477	0.198524	0.192772	0.207071	0.198524	0.200825	0.197867	0.195237	0.055698	0.185212	0.173214	0.1267	0.108128	0.008528	0.153655	0.07197	0.193594
1497	0.207235	0.19573	0.203948	0.200004	0.208057	0.198689	0.200497	0.200825	0.190142	0.064738	0.187348	0.170748	0.127851	0.108293	0.002611	0.159079	0.075092	0.196059
1498	0.205592	0.202305	0.202633	0.193429	0.207564	0.199182	0.20099	0.201154	0.191786	0.068682	0.187019	0.172556	0.132453	0.113059	0.010829	0.160229	0.082653	0.195566
1499	0.205099	0.203948	0.202633	0.193265	0.208222	0.197045	0.201647	0.200661	0.192443	0.07575	0.186691	0.175679	0.135083	0.115195	0.002118	0.161051	0.083803	0.19458
1500	0.204113	0.206742	0.20214	0.192772	0.202633	0.200332	0.199839	0.199839	0.193429	0.076079	0.187184	0.174364	0.136233	0.121605	0.001296	0.163516	0.08594	0.193594
1501	0.206085	0.205592	0.203291	0.193265	0.209536	0.197703	0.202798	0.199018	0.192608	0.081502	0.187841	0.176008	0.136891	0.122098	0.000967	0.163516	0.093007	0.197867
1502	0.205427	0.202633	0.200825	0.192115	0.207728	0.197703	0.202305	0.200825	0.193429	0.089227	0.189649	0.177158	0.138863	0.126207	-1.9e-05	0.166146	0.09613	0.192443
1503	0.20477	0.205263	0.203126	0.192443	0.209536	0.197867	0.198689	0.199182	0.193594	0.094158	0.186198	0.178144	0.141328	0.130481	-0.000183	0.164503	0.101061	0.195237
1504	0.207893	0.202305	0.201647	0.192608	0.211344	0.195237	0.201483	0.195566	0.196717	0.097445	0.186526	0.179952	0.141657	0.131631	0.000146	0.164503	0.104348	0.194416
1505	0.20099	0.205263	0.202305	0.193101	0.207235	0.196717	0.200661	0.199182	0.195895	0.103362	0.186526	0.178144	0.141657	0.136562	0.000967	0.166475	0.107635	0.194416
1506	0.205592	0.203126	0.201647	0.194744	0.208386	0.197045	0.200332	0.199839	0.197374	0.107306	0.185869	0.183568	0.143794	0.132289	0.000146	0.168612	0.110265	0.194909
1507	0.205263	0.205756	0.207564	0.196223	0.206249	0.196388	0.201154	0.200168	0.197867	0.109607	0.187184	0.182746	0.143794	0.121277	0.003268	0.166475	0.114209	0.195402
1508	0.20362	0.201319	0.202962	0.194909	0.204113	0.199182	0.199182	0.200004	0.196223	0.117168	0.186526	0.179623	0.144615	0.001789	0.007706	0.167461	0.114702	0.196388
1509	0.203291	0.202962	0.19721	0.19458	0.206414	0.197045	0.201647	0.204441	0.195237	0.116675	0.186526	0.184718	0.148724	0.012965	-0.000347	0.168776	0.119304	0.19721
1510	0.209536	0.202305	0.202305	0.194744	0.205099	0.197374	0.202962	0.199346	0.197374	0.124235	0.188006	0.184225	0.147574	0.019868	0.001954	0.169433	0.119797	0.196552
1511	0.204113	0.202798	0.200004	0.194087	0.203948	0.19721	0.198689	0.203291	0.196881	0.127522	0.188827	0.184225	0.150697	0.029072	-0.011195	0.171241	0.122427	0.195073
1512	0.209208	0.201812	0.203455	0.196223	0.205427	0.19836	0.203784	0.202798	0.198031	0.12555	0.18817	0.186691	0.14971	0.036633	0.006227	0.173542	0.12818	0.199182
1513	0.204277	0.202305	0.200168	0.194744	0.204934	0.199182	0.204113	0.20214	0.196552	0.134097	0.190964	0.184061	0.14856	0.044686	0.020855	0.172063	0.129823	0.194744
1514	0.205263	0.201319	0.203291	0.195895	0.206578	0.200332	0.201319	0.202469	0.199346	0.133275	0.187513	0.185047	0.150697	0.053069	0.012965	0.173871	0.130809	0.196881
1515	0.203948	0.202469	0.199182	0.194744	0.20362	0.199675	0.202962	0.203291	0.199839	0.13837	0.188334	0.188663	0.151518	0.057342	0.031373	0.175515	0.134261	0.195895
1516	0.205263	0.206578	0.200825	0.197703	0.204441	0.198689	0.203948	0.203455	0.198031	0.133932	0.188006	0.187348	0.151518	0.064902	0.008692	0.176994	0.138041	0.197374
1517	0.203291	0.20214	0.201647	0.197703	0.201483	0.200004	0.202798	0.201647	0.199182	0.139849	0.188334	0.187677	0.152505	0.067861	0.027593	0.178144	0.140013	0.196059
1518	0.204113	0.203291	0.204113	0.196717	0.204441	0.198031	0.201647	0.197538	0.197538	0.142807	0.189978	0.189814	0.152998	0.076736	0.021183	0.178309	0.140835	0.196717
1519	0.203784	0.201483	0.200332	0.199018	0.201483	0.201319	0.201812	0.199182	0.200661	0.142479	0.186526	0.187513	0.15119	0.07838	0.000474	0.178802	0.142643	0.197703
1520	0.200661	0.200661	0.200497	0.197045	0.203784	0.195566	0.201483	0.202305	0.20099	0.143794	0.192279	0.18932	0.152176	0.082817	-0.000347	0.176172	0.145437	0.197045
1521	0.20362	0.201154	0.199839	0.197045	0.203948	0.196223	0.201154	0.202305	0.204934	0.14593	0.189978	0.192279	0.151025	0.087255	0.005569	0.179295	0.147574	0.197374
1522	0.203948	0.201812	0.200332	0.196223	0.20477	0.197045	0.200332	0.206249	0.200004	0.147245	0.192772	0.190142	0.153655	0.095801	0.00146	0.179459	0.149217	0.19836
1523	0.204934	0.20214	0.202305	0.197703	0.203126	0.198031	0.202305	0.203784	0.204277	0.146095	0.189814	0.191293	0.151683	0.097774	0.000639	0.181103	0.149546	0.199839
1524	0.203291	0.20099	0.199839	0.198196	0.200497	0.197045	0.201154	0.206578	0.204934	0.153162	0.192279	0.191293	0.154148	0.104184	-0.000183	0.181924	0.15497	0.196223
1525	0.202962	0.202633	0.199018	0.196552	0.199675	0.198853	0.20362	0.203291	0.20214	0.150532	0.189649	0.192772	0.15497	0.106649	0.000146	0.182746	0.151847	0.19721
1526	0.206414	0.200497	0.194744	0.197045	0.20362	0.197374	0.201647	0.205756	0.201483	0.149546	0.176008	0.192608	0.153819	0.109772	0.002118	0.049781	0.157764	0.198689
1527	0.202633	0.199018	0.198689	0.198689	0.200661	0.19836	0.206742	0.204277	0.201812	0.15497	0.178802	0.197703	0.152011	0.109772	-0.000183	0.056684	0.158586	0.198524
1528	0.201976	0.199839	0.199675	0.196717	0.200497	0.200332	0.20099	0.205263	0.203784	0.154477	0.17798	0.194909	0.153491	0.113223	0.00409	0.062437	0.158093	0.195237
1529	0.203126	0.20099	0.199018	0.20099	0.198689	0.199675	0.202305	0.204441	0.201319	0.156942	0.180281	0.195073	0.151683	0.118483	0.024142	0.009514	0.158586	0.196717
1530	0.200497	0.200497	0.196388	0.199346	0.197045	0.201812	0.202469	0.203948	0.203126	0.157928	0.180281	0.196881	0.154312	0.120619	0.003761	0.022827	0.161709	0.197703
1531	0.200661	0.201483	0.19836	0.200332	0.197867	0.198853	0.200004	0.205099	0.204113	0.161051	0.180281	0.195237	0.152833	0.122263	0.010829	0.026771	0.16138	0.196881
1532	0.20099	0.199346	0.196717	0.200497	0.194087	0.200332	0.207071	0.204441	0.202305	0.150532	0.181267	0.194087	0.153819	0.126207	0.003433	0.036304	0.164338	0.19836
1533	0.202305	0.200332	0.19721	0.201319	0.195237	0.199182	0.197538	0.201976	0.201483	0.152998	0.183239	0.191293	0.152833	0.129001	0.003597	0.043371	0.16779	0.198853
1534	0.201812	0.198689	0.196881	0.199018	0.195402	0.200168	0.205263	0.206742	0.200168	0.150532	0.183732	0.194909	0.156942	0.129166	0.004583	0.049946	0.168776	0.193429
1535	0.200497	0.199018	0.196881	0.201483	0.195895	0.200332	0.201647	0.202962	0.201812	0.155463	0.186526	0.195895	0.154477	0.131631	0.005241	0.056849	0.16894	0.196717
1536	0.200661	0.197867	0.194416	0.199839	0.194251	0.200661	0.20362	0.202469	0.202305	0.156613	0.182746	0.196552	0.155956	0.134918	0.008035	0.06293	0.168776	0.197045
1537	0.197867	0.197045	0.193922	0.197045	0.19195	0.199511	0.201647	0.204113	0.202798	0.157107	0.183568	0.200004	0.152833	0.13311	0.010993	0.068847	0.171241	0.197867
1538	0.197045	0.199346	0.193594	0.201154	0.193594	0.199511	0.202469	0.201976	0.202962	0.159243	0.184883	0.200825	0.078708	0.136562	0.004255	0.075257	0.172227	0.197374
1539	0.200004	0.19721	0.193594	0.202633	0.19195	0.198196	0.198853	0.203455	0.201483	0.156778	0.184883	0.199346	0.082817	0.137384	0.000146	0.079694	0.174693	0.199511
1540	0.200661	0.199018	0.196717	0.201812	0.192443	0.200004	0.200332	0.204606	0.203455	0.163023	0.186526	0.197538	0.086269	0.138699	-0.00232	0.074928	0.171899	0.200661
1541	0.198196	0.199182	0.190471	0.202469	0.192772	0.19836	0.199839	0.203126	0.202798	0.160394	0.189156	0.201812	0.0935	0.141821	-1.9e-05	0.072463	0.17272	0.199182
1542	0.200168	0.198524	0.194909	0.20214	0.1908	0.19836	0.202305	0.204277	0.203948	0.158586	0.184225	0.204113	0.093172	0.141164	0.00409	0.076079	0.174693	0.198524
1543	0.197867	0.196552	0.194087	0.202798	0.192115	0.197538	0.199182	0.203784	0.201976	0.158586	0.163023	0.205756	0.099417	0.14215	-0.000183	0.082324	0.176008	0.200825
1544	0.197045	0.195895	0.19458	0.20477	0.190307	0.198853	0.201976	0.204606	0.204113	0.162859	0.003268	0.013294	0.105005	0.143301	0.004912	0.085447	0.176501	0.200661
1545	0.196059	0.196223	0.194416	0.20214	0.191457	0.20214	0.202305	0.205263	0.198689	0.161051	0.012472	0.023813	0.108128	0.146752	0.006884	0.090706	0.176008	0.197538
1546	0.198031	0.197538	0.194416	0.20362	0.192608	0.199018	0.20099	0.202305	0.202469	0.167461	0.020197	0.028415	0.110922	0.147574	0.002611	0.095308	0.177158	0.200661
1547	0.197867	0.196552	0.192608	0.204934	0.189814	0.199346	0.201319	0.204113	0.204441	0.167132	0.027265	0.031209	0.114538	0.152011	0.000639	0.10139	0.17535	0.198689
1548	0.196881	0.195402	0.194909	0.203948	0.185376	0.197867	0.20099	0.202469	0.20477	0.164503	0.034003	0.037948	0.114045	0.150532	0.000803	0.100732	0.178144	0.201154
1549	0.201319	0.197703	0.193429	0.204934	0.190307	0.200497	0.20099	0.203126	0.201976	0.159408	0.040577	0.002611	0.118811	0.151354	0.001132	0.107306	0.185869	0.20099
1550	0.196059	0.199018	0.194909	0.205592	0.190307	0.199675	0.20099	0.201812	0.200497	0.16253	0.05011	0.000474	0.123413	0.153491	0.001132	0.110265	0.178144	0.200004
1551	0.19836	0.197045	0.193429	0.206414	0.190307	0.20099	0.20099	0.202798	0.203126	0.162695	0.052411	0.011815	0.12292	0.154477	0.000967	0.111744	0.180116	0.200661
1552	0.198853	0.197867	0.193594	0.205592	0.1908	0.198031	0.196717	0.202798	0.200332	0.161544	0.060958	0.021183	0.124235	0.153162	-1.9e-05	0.086597	0.181924	0.20214
1553	0.197045	0.199182	0.194416	0.201976	0.189485	0.196223	0.200332	0.203291	0.206578	0.166968	0.062766	0.028415	0.130809	0.155792	0.012472	0.019375	0.178473	0.198853
1554	0.199018	0.196059	0.193758	0.205263	0.192279	0.195402	0.197867	0.203455	0.202469	0.167461	0.071477	0.037948	0.13196	0.15497	0.015924	0.02447	0.182746	0.201647
1555	0.194909	0.193265	0.196223	0.203455	0.193758	0.198524	0.200497	0.201976	0.202962	0.165489	0.0769	0.042057	0.136069	0.145766	-0.034534	0.034003	0.182417	0.007213
1556	0.196717	0.196552	0.196223	0.201976	0.193922	0.196388	0.201319	0.203784	0.20214	0.169762	0.081995	0.049124	0.13574	0.148231	-0.042094	0.019704	0.181431	0.016088
1557	0.200497	0.195237	0.190964	0.20477	0.192772	0.195402	0.198031	0.202962	0.202962	0.167461	0.086433	0.056027	0.141	0.147738	0.001625	0.02447	0.183897	0.026114
1558	0.200168	0.197703	0.190964	0.204277	0.193758	0.196552	0.199675	0.200332	0.204277	0.170419	0.08857	0.0603	0.140342	0.152176	0.002611	0.03088	0.184718	0.030552
1559	0.201154	0.196717	0.193758	0.201812	0.193758	0.192936	0.199346	0.200497	0.206414	0.169105	0.09498	0.065724	0.142479	0.150532	0.004583	0.037948	0.185705	0.039591
1560	0.199182	0.194087	0.195402	0.202469	0.19195	0.199018	0.200497	0.203784	0.201812	0.169105	0.098102	0.072463	0.143794	0.152505	0.011158	-0.001498	0.187841	0.046659
1561	0.200497	0.19836	0.194251	0.204277	0.196388	0.195566	0.20099	0.200497	0.203291	0.174693	0.103197	0.074271	0.146916	0.155627	0.018718	0.001625	0.184554	0.054712
1562	0.200004	0.194251	0.194909	0.202469	0.193265	0.19721	0.198689	0.203126	0.203126	0.17272	0.106649	0.082982	0.151847	0.157107	0.02447	0.005898	0.187019	0.060629
1563	0.200497	0.19573	0.194087	0.205756	0.194251	0.196223	0.200004	0.199182	0.203948	0.175021	0.110922	0.086926	0.148724	0.1576	0.030059	0.010336	0.186033	0.068025
1564	0.201319	0.195402	0.194087	0.202469	0.194909	0.195402	0.198853	0.203455	0.205263	0.170913	0.112894	0.091692	0.152669	0.160887	0.037126	0.000967	0.186691	0.070655
1565	0.201483	0.197538	0.193429	0.203455	0.195073	0.196223	0.199511	0.202305	0.200332	0.177651	0.118483	0.095637	0.151683	0.159408	0.005405	0.009021	0.186526	0.081338
1566	0.199511	0.198853	0.194744	0.204606	0.199511	0.197045	0.198524	0.200497	0.203126	0.170748	0.121441	0.099746	0.159079	0.164667	0.010007	0.005241	0.190142	0.082817
1567	0.200825	0.197374	0.196388	0.204441	0.195237	0.197538	0.19458	0.202962	0.20214	0.167625	0.126043	0.104348	0.1576	0.163845	0.002775	0.001296	0.18817	0.089391
1568	0.201976	0.195402	0.192936	0.20214	0.194416	0.195237	0.19721	0.20214	0.200004	0.164174	0.130481	0.108786	0.160558	0.164831	0.010007	-0.000676	0.188006	0.022991
1569	0.201483	0.196717	0.19458	0.205427	0.19836	0.196223	0.195566	0.20362	0.202798	0.165982	0.129495	0.112401	0.1576	0.168118	0.008692	0.001132	0.189814	0.021348
1570	0.198031	0.195895	0.191293	0.201154	0.196881	0.194416	0.198031	0.199018	0.202962	0.164996	0.129001	0.118647	0.162202	0.166475	0.012308	0.005405	0.18932	0.027758
1571	0.198853	0.197045	0.194251	0.204113	0.197867	0.195073	0.198196	0.199675	0.200661	0.165653	0.13574	0.119304	0.162366	0.167461	0.010336	0.0105	0.192772	0.036962
1572	0.202962	0.194909	0.195237	0.202469	0.193594	0.195237	0.195895	0.200661	0.203291	0.170748	0.138863	0.122592	0.163188	0.169598	0.017732	0.003926	0.190471	0.041564
1573	0.200168	0.19721	0.192443	0.201319	0.196552	0.196223	0.196388	0.200332	0.202305	0.161544	0.140506	0.128344	0.167954	0.169269	0.012637	0.000639	0.190142	0.038276
1574	0.201319	0.195073	0.193594	0.2074	0.196223	0.197703	0.197703	0.196223	0.204277	0.162037	0.139685	0.132617	0.16401	0.172392	0.010007	-0.017441	0.190142	0.044522
1575	0.198689	0.198031	0.194251	0.201483	0.196059	0.193758	0.197867	0.19836	0.201154	0.16138	0.145766	0.135247	0.166968	0.173378	0.015431	-0.006757	0.192608	0.03992
1576	0.199675	0.195402	0.194744	0.204606	0.199018	0.196717	0.199018	0.200004	0.201812	0.160558	0.148067	0.137055	0.165324	0.173871	0.019047	-0.000183	0.190142	0.045508
1577	0.19836	0.195566	0.195402	0.203455	0.202305	0.196059	0.198853	0.200497	0.199018	0.165817	0.149875	0.141493	0.16779	0.176501	0.013787	0.009185	0.193429	0.048138
1578	0.201647	0.193758	0.196881	0.202633	0.195566	0.195895	0.197867	0.204113	0.200004	0.16779	0.151354	0.139356	0.006227	0.176336	0.001954	0.013787	0.190142	0.040084
1579	0.199018	0.196223	0.196388	0.200661	0.198031	0.196552	0.200497	0.20214	0.198853	0.16894	0.15234	0.144615	0.014773	0.178144	0.000803	0.007049	0.193758	0.031209
1580	0.20099	0.197045	0.195895	0.201812	0.198196	0.197867	0.201812	0.200825	0.197045	0.168447	0.155463	0.14856	0.01954	0.180938	0.002118	0.001789	0.192279	-0.002155
1581	0.199346	0.196717	0.196552	0.198689	0.197867	0.198689	0.201976	0.202305	0.197045	0.17157	0.155627	0.153819	0.031867	0.180938	0.005898	0.00031	0.193429	0.006556
1582	0.203126	0.195566	0.197374	0.206085	0.198196	0.199346	0.203784	0.199675	0.195402	0.174693	0.159736	0.149875	0.035975	0.181267	0.012801	0.006556	0.195073	0.016581
1583	0.200332	0.196881	0.196717	0.202798	0.196717	0.199182	0.199346	0.199839	0.19836	0.176172	0.159572	0.153491	0.041399	0.182089	-0.002484	0.017074	0.191457	0.019047
1584	0.201976	0.19721	0.197374	0.203784	0.197703	0.195237	0.199018	0.198853	0.198031	0.177651	0.163352	0.155463	0.051096	0.18176	0.000967	0.019211	0.192279	0.019211
1585	0.200168	0.194909	0.194251	0.203126	0.197374	0.20099	0.199511	0.195566	0.200168	0.178966	0.163023	0.156778	0.05274	0.185376	0.015266	0.029566	0.193922	0.024799
1586	0.201319	0.197703	0.198196	0.202962	0.198689	0.19721	0.199182	0.200168	0.200168	0.182417	0.167625	0.159079	0.063423	0.184718	0.01954	0.036633	0.195895	0.032853
1587	0.196717	0.194087	0.195237	0.20099	0.19573	0.199675	0.197045	0.198524	0.19836	0.180445	0.16779	0.161215	0.067861	0.189156	0.027593	0.04255	0.191786	0.032031
1588	0.199346	0.193922	0.195566	0.200661	0.193594	0.199018	0.193594	0.202305	0.194416	0.187184	0.170419	0.16138	0.002447	0.189814	0.036304	0.045015	0.193265	0.005734
1589	0.199511	0.194087	0.198524	0.198196	0.196717	0.19836	0.201647	0.193922	0.199675	0.186362	0.172063	0.164503	0.013787	0.190471	0.032853	0.051261	0.193265	0.011651
1590	0.199018	0.196223	0.195237	0.202469	0.197045	0.196717	0.19836	0.200825	0.196881	0.189649	0.173871	0.16253	0.019375	0.192772	0.037126	0.054383	0.194744	0.017403
1591	0.200497	0.192279	0.197374	0.20099	0.197867	0.197538	0.199675	0.198853	0.197703	0.192936	0.17157	0.166146	0.025128	0.194251	0.042221	0.061779	0.194251	0.024142
1592	0.203455	0.194909	0.197538	0.20099	0.19836	0.199511	0.200497	0.199182	0.196552	0.096788	0.171734	0.17272	0.035975	0.193265	0.046823	0.064574	0.195895	0.02973
1593	0.199675	0.190471	0.199675	0.202798	0.196388	0.200497	0.200168	0.199675	0.195402	0.102047	0.179295	0.167461	0.041399	0.19721	0.056191	0.072463	0.193758	0.035647
1594	0.196552	0.192608	0.199675	0.201812	0.199018	0.199018	0.200497	0.20214	0.195895	0.106485	0.177322	0.170419	0.048467	0.196552	0.058821	0.074435	0.19721	0.038769
1595	0.197045	0.191621	0.199675	0.202798	0.195566	0.199346	0.201319	0.201976	0.196059	0.114538	0.176829	0.174035	0.054712	0.195566	0.015924	0.077722	0.194251	0.048795
1596	0.199018	0.193265	0.197703	0.199839	0.196552	0.199346	0.200661	0.20099	0.19573	0.114045	0.178966	0.173049	0.061451	0.200168	0.010171	0.077558	0.194416	0.049946
1597	0.198031	0.192936	0.201812	0.201319	0.19573	0.19573	0.200332	0.202798	0.194087	0.122756	0.179788	0.175515	0.064245	0.20099	0.01691	0.081009	0.194909	0.051425
1598	0.196059	0.193429	0.200661	0.199182	0.19458	0.197867	0.20099	0.202633	0.193101	0.126372	0.181431	0.178144	0.07312	0.205921	0.018554	0.086433	0.195895	0.058821
1599	0.200168	0.188499	0.20099	0.201319	0.196059	0.196881	0.199018	0.202469	0.196059	0.131138	0.179952	0.176665	0.078051	0.203291	0.024964	0.088734	0.198031	0.065231
1600	0.198689	0.192443	0.20214	0.200168	0.191786	0.197045	0.19836	0.201154	0.195566	0.134425	0.179788	0.180938	0.081009	0.20855	0.032524	0.092186	0.19458	0.065231
1601	0.197867	0.192936	0.200168	0.202305	0.197045	0.194416	0.199839	0.200168	0.197703	0.138534	0.155956	0.179952	0.086926	0.208386	0.041564	0.092679	0.196388	0.07197
