Ladekurvenmessung

Zeit: 2018_05_03 13.42.09

Info: FVA3, v = 0.275, T = 40, F = 20, h = 214.6

Ladewiderstand[Ohm]: 1012700

Störkapazität[pF]: 0.000000

Entladezeit[ms]: 200

Abtastrate[Hz]: 250000

Anzahl der Messwerte: 2500.000000

Verzögerung[ms]: 3

Ladespannung[V]: 0.200000


	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6	Kurve_7	Kurve_8
213	-0.001169	-1.9e-05	-0.001662	0.000803	-0.000512	0.00294	-0.003963	-1.9e-05
214	0.001625	-0.000676	-0.004785	-0.000183	0.000146	0.003104	-0.002155	0.000146
215	0.000146	-0.001498	-0.002813	-0.001991	-0.00232	0.003926	-0.000676	-1.9e-05
216	-0.000347	-0.000183	-0.002813	0.001625	0.000967	0.001625	-0.000676	-1.9e-05
217	-1.9e-05	-1.9e-05	-0.001334	-0.001005	-0.001662	0.004912	-0.002977	0.000146
218	-0.001662	0.00031	-0.003799	-0.000841	-0.000841	0.005076	-0.001334	-1.9e-05
219	-0.001498	0.00031	0.000967	-0.001662	-0.001827	0.006227	-0.002813	-1.9e-05
220	-1.9e-05	0.00031	-0.001169	-0.001498	-0.00347	0.005569	-0.001827	-1.9e-05
221	-0.001169	-0.000841	-0.002977	0.000146	-0.002155	0.006227	-0.002977	0.000146
222	-0.001662	0.002447	-0.003306	-0.004292	-0.004621	0.006227	-0.002813	0.000146
223	-0.001991	-0.000347	-0.000183	-0.003306	-0.000347	0.007377	-0.000512	-0.000183
224	-0.001827	0.000803	-0.005607	-0.001991	-0.00232	0.008363	-0.001827	-1.9e-05
225	0.00031	-0.000183	-0.005114	-0.003799	-0.001498	0.007377	-0.001005	-1.9e-05
226	-0.001498	-1.9e-05	-0.002484	-0.002977	-0.002977	0.008857	0.000146	-1.9e-05
227	-0.000841	-1.9e-05	-0.003963	-0.001662	-0.001827	0.010336	-0.002977	-1.9e-05
228	-0.001498	-1.9e-05	-0.001991	-0.001334	-0.00347	0.007706	-0.001169	0.000146
229	0.000803	0.000146	-0.00232	0.001132	-0.001827	0.008363	-0.002484	-1.9e-05
230	-0.004456	-1.9e-05	0.034168	0.054219	-0.003799	0.010007	-0.045053	-0.001005
231	-0.003799	-1.9e-05	0.028744	-0.001498	-0.00232	0.003433	-0.025987	-0.000512
232	0.002611	0.000146	-0.00232	0.00672	-0.002648	0.002282	-0.003963	-0.001498
233	-0.000676	-1.9e-05	-0.000841	-0.009387	-0.001498	0.007377	0.004912	0.01576
234	-1.9e-05	-1.9e-05	-0.009716	-0.005607	-0.002155	0.007049	0.002775	-0.003142
235	-0.002155	-1.9e-05	-0.002648	0.001789	-0.000676	0.01313	-0.003799	0.000474
236	-0.049326	-0.004128	-0.002813	0.004255	-0.001498	0.011322	0.000639	-0.00873
237	-0.005771	-0.009223	-0.000676	0.003433	-0.002484	-0.001991	-0.007086	-0.005771
238	-0.008894	-0.005771	-0.000183	-0.00232	0.000146	-0.017276	-0.004456	0.00031
239	0.006884	0.003104	-0.00232	-0.000841	-0.004128	0.000146	-0.001334	-0.003142
240	0.003268	0.000474	-0.002155	-0.005771	-0.005114	0.005569	0.00146	0.00146
241	-0.000841	0.000803	-0.002484	-0.00347	-0.000676	0.012144	-0.000512	0.001132
242	-0.000347	-0.000347	-0.001498	-0.003635	-0.001169	0.007049	-0.00232	-0.000347
243	0.000474	0.000967	-0.002648	-0.003306	-0.056393	0.00672	-0.003963	-0.00347
