Ladekurvenmessung
Zeit: 2018_05_02 15.14.50
Info: FVA3, v = 0.2108, T = 40, F = 20, h = 148.8
Ladewiderstand[Ohm]: 1012700
Störkapazität[nF]: 0.000000
Entladezeit[ms]: 100
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500
Verzögerung [ms]: 1
	Kurve_1	Kurve_2	Kurve_3	Kurve_4
269	0.093869	0.059062	0.00014	0.092158
270	0.065313	0.058239	0.000173	0.10012
271	0.003199	0.05995	0.00014	0.103015
272	0.010536	0.060016	4.1e-05	0.106436
273	0.019188	0.066892	8e-06	0.110384
274	0.024189	0.068142	-9e-05	0.113378
275	0.032677	0.068175	8e-06	0.120616
276	-2.5e-05	0.071958	-0.001045	0.122261
277	0.000897	0.069294	0.000403	0.12282
278	0.01251	0.073965	-0.000255	0.124761
279	0.013727	0.07561	0.000304	0.127656
280	0.025472	0.080545	-0.000321	0.128446
281	0.029288	0.080742	0.000765	0.130749
282	0.038467	0.084098	0.000962	0.134006
283	0.000897	0.086533	0.000337	0.135815
284	0.009746	0.091106	-0.000156	0.137493
285	0.013234	0.091533	-0.000288	0.141145
286	0.020373	0.095514	0.001818	0.140125
287	0.028137	0.100153	8e-06	0.14654
288	0.033006	0.104726	0.000535	0.145488
289	-0.000222	0.106765	4.1e-05	0.147988
290	0.006785	0.112029	0.001193	0.148679
291	0.012674	0.112852	8e-06	0.150028
292	0.021886	0.115648	0.003331	0.150455
293	0.032019	0.120715	0.001522	0.152692
294	0.035769	0.11499	0.000864	0.149403
295	0.043205	0.121307	0.000897	0.157265
296	0.051067	0.125353	-2.5e-05	0.158614
297	0.055311	0.125518	0.001127	0.159799
298	0.063438	0.130716	-0.00111	0.161411
299	0.06653	0.132756	-2.5e-05	0.161674
300	0.067616	0.133677	0.000173	0.161476
301	0.075215	0.13723	0.000633	0.16345
302	0.078242	0.13269	0.000535	0.163911
303	0.030539	0.137559	0.000633	0.1622
304	0.009384	0.140619	0.000403	0.165062
305	0.018629	0.14381	4.1e-05	0.162134
306	0.024847	0.144468	0.000271	0.165062
307	0.031098	0.146804	0.002541	0.167036
308	0.035539	0.147692	-9e-05	0.168385
309	0.042711	0.150587	0.000403	0.169997
310	0.049061	0.151673	0.000798	0.170655
311	0.051956	0.154041	0.000107	0.171313
