Ladekurvenmessung
Zeit: 2018_05_03 14.00.34
Info: FVA3, v = 0.1, T = 40, F = 10, h = 95.0
Ladewiderstand[Ohm]: 1012700
Störkapazität[pF]: 0.000000
Entladezeit[ms]: 200
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500.000000
Verzögerung[ms]: 3
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6	Kurve_7	Kurve_8
133	0.00031	-0.000183	0.00409	0.002447	0.000146	0.000967	-0.003306	-0.001991
134	-0.000676	0.000146	0.001132	0.003104	-0.000183	-0.000512	-0.001498	-0.000512
135	-0.007579	-0.000183	-0.000676	0.002447	-1.9e-05	0.001625	-0.008072	0.003597
136	-0.001005	0.000474	-0.000512	-0.002977	0.000146	-0.002977	-0.005114	0.000639
137	-0.001662	0.000146	0.000146	-0.001169	-1.9e-05	-0.001005	-0.003306	0.002611
138	0.001625	0.000146	-0.003635	-0.000841	-1.9e-05	-0.001498	-0.002155	0.000967
139	0.000474	0.000146	0.001789	0.002118	-0.000183	-0.000676	-0.002155	0.003268
140	0.002611	0.000146	0.000146	0.00031	0.000146	-0.000676	-0.000676	0.001954
141	0.000967	-1.9e-05	-1.9e-05	-0.000347	-0.000183	-0.002648	-0.005443	0.001296
142	-0.000183	0.000146	-0.000183	0.001132	0.000146	0.000146	-0.002155	0.002447
143	-0.001334	-1.9e-05	0.001132	-0.001005	0.000146	-0.003799	-0.003799	0.000967
144	-0.002648	-1.9e-05	-1.9e-05	0.001296	0.000146	-0.002155	-0.001827	-0.00347
145	0.000803	-1.9e-05	0.00031	0.003104	-1.9e-05	-0.001991	-0.005771	-0.001498
146	-0.002813	-0.000183	0.000474	0.000967	0.000146	-0.001334	-0.001334	-0.001498
147	-0.000841	-0.000347	-0.000183	-1.9e-05	-1.9e-05	0.000474	-0.0061	-0.000676
148	-0.002484	-1.9e-05	0.000474	0.001625	0.00031	0.002447	-0.006922	0.000639
149	0.003433	-1.9e-05	0.000967	-0.000676	-0.000183	-1.9e-05	-0.002977	0.001132
150	-0.000841	0.000146	-0.002484	-0.000512	-1.9e-05	0.000474	-0.001169	0.000474
151	0.001954	-0.000183	-0.000183	-1.9e-05	-1.9e-05	-0.001169	-0.000183	-0.001991
152	-0.000347	-1.9e-05	0.00294	0.000639	0.000146	-1.9e-05	-0.002813	0.002775
153	-0.000183	0.000146	0.000146	-0.001662	0.000146	-0.00347	-0.002813	-0.001662
154	-0.000841	-1.9e-05	-0.000183	-0.001334	-1.9e-05	-0.002155	-0.004949	0.002447
155	0.000474	-1.9e-05	-0.001498	-0.002813	0.00031	-0.004785	-0.001334	-1.9e-05
156	-0.003963	-0.000183	0.001296	0.003761	-0.000183	-0.002155	-0.004621	0.002447
157	0.000803	-0.000183	-0.001662	-0.003635	0.000146	-0.001662	-0.004785	-0.001498
158	0.00031	0.000639	0.000639	-0.002484	0.000146	-0.003142	-0.002977	-0.001662
159	-0.000183	-1.9e-05	0.000146	0.002775	0.000146	-0.004128	-0.00232	-0.002648
160	-0.000841	-1.9e-05	0.000639	-0.001169	-1.9e-05	-0.001005	-0.004456	-0.000183
161	0.000967	-1.9e-05	-1.9e-05	0.002775	-1.9e-05	-0.002484	-0.004621	-0.005114
162	0.001789	0.000146	0.000146	0.000639	-1.9e-05	-0.006429	-0.002484	-0.002484
163	-0.003142	0.000146	-1.9e-05	0.00146	-0.000183	-0.000347	-0.002484	-0.001498
164	0.002447	0.000146	-1.9e-05	0.000967	-1.9e-05	-0.000676	-0.003635	-0.004292
165	-0.002155	-1.9e-05	0.000967	0.001789	0.000146	-0.000512	-0.001334	0.000803
166	-0.000347	-1.9e-05	-1.9e-05	0.001132	0.00031	-0.002977	-0.00232	-0.002648
167	-0.001169	-0.000183	-0.000183	0.00146	-1.9e-05	0.000639	-0.002813	-0.000676
168	0.000639	-0.000183	-1.9e-05	0.001132	0.000146	-0.002648	-0.002977	-0.000347
169	0.000146	-0.000347	-0.000183	0.001296	-1.9e-05	-0.000512	-0.001662	-0.001334
170	0.000474	-1.9e-05	0.000639	0.001132	-1.9e-05	-0.001005	-0.004292	-0.001334
171	-0.001827	0.000146	0.003597	0.000639	0.000146	-0.001169	-0.003635	0.003597
172	0.004255	-1.9e-05	0.005241	0.000967	-0.000183	-0.003635	-0.001991	-0.00232
173	-0.000183	0.000146	0.000474	0.00146	-1.9e-05	-0.001169	-0.001334	-0.000841
174	0.000639	0.000146	-0.000676	0.00031	-1.9e-05	-0.001662	-0.004292	-0.001005
175	-0.000347	-1.9e-05	0.000146	0.00146	-1.9e-05	-0.002484	-0.003963	-0.002648
176	-0.001005	-0.000183	0.000146	0.001296	-1.9e-05	-0.002484	-0.006429	-0.005443
177	0.001296	-1.9e-05	0.000639	0.002775	0.000146	-0.001169	-0.00347	-0.004621
178	0.000967	-1.9e-05	0.007213	0.002447	-1.9e-05	0.001954	-0.00347	-0.005936
179	-0.00347	-1.9e-05	0.002282	0.003761	0.000146	-0.000512	-0.004292	-0.003306
180	0.004583	-0.000183	-0.001991	0.002611	-1.9e-05	-0.000512	-0.003142	-0.005114
181	-0.000183	0.00031	0.00409	0.003104	-0.000183	-0.000347	-0.004949	-0.004621
182	0.001132	-1.9e-05	0.002447	0.002447	-0.000183	-0.001005	-0.003799	-0.001005
183	-0.002484	-1.9e-05	-0.002155	-0.000183	-1.9e-05	-0.001827	-0.006429	-0.001334
184	-0.002648	-0.000183	0.002118	0.004748	-0.000183	0.00031	-0.017605	-0.000183
185	0.002282	0.000146	0.002775	0.001954	-1.9e-05	-0.003306	-0.007908	-0.000183
186	-0.000347	-1.9e-05	0.002611	0.005241	-1.9e-05	0.006391	-0.004456	0.000146
187	0.001296	-1.9e-05	0.001625	0.004255	-1.9e-05	-0.006922	-0.004128	-0.001662
188	-0.001498	-1.9e-05	0.005405	0.001789	-1.9e-05	0.000967	-0.004621	0.002282
189	-1.9e-05	-1.9e-05	-0.005443	0.003268	0.000146	-0.003963	-0.007086	-0.00347
190	0.003268	-1.9e-05	-0.001827	0.001296	-1.9e-05	-0.001827	-0.007908	-0.001005
191	0.000803	-1.9e-05	-0.001169	-0.003635	0.000146	-0.002977	-0.009223	-0.004621
192	0.001296	-0.000183	0.000146	0.006227	-1.9e-05	-0.003963	-0.006593	-0.000512
193	0.001296	-0.000183	-0.003635	-0.000183	-1.9e-05	-0.002155	-0.0061	-0.001169
194	-0.001498	0.000146	0.000146	0.00409	0.000146	-0.004785	-0.005936	-0.000183
195	-0.000347	-1.9e-05	-1.9e-05	-0.001991	-1.9e-05	-0.000183	-0.005771	0.00031
196	0.003597	0.00031	-1.9e-05	0.006391	-1.9e-05	-0.003306	-0.009223	-0.000676
197	-0.002813	-1.9e-05	-1.9e-05	0.00146	-1.9e-05	-0.00988	-0.002977	-0.001662
198	0.00031	-0.000183	-1.9e-05	0.001296	0.000146	-0.005278	-0.005936	-0.001498
199	-0.001662	-0.000183	0.000146	0.003104	0.000146	0.000474	-0.006757	0.000803
200	0.000146	-1.9e-05	-0.004292	0.001132	-1.9e-05	-0.001827	-0.00725	-0.000676
201	-0.000183	-0.000183	0.004748	0.003268	-1.9e-05	-0.001334	-0.006757	0.00031
202	0.001296	-1.9e-05	0.004583	-1.9e-05	-1.9e-05	-0.002484	-0.006593	0.000146
203	0.000967	-1.9e-05	-0.003142	0.000639	-0.000183	-0.005278	-0.007579	0.001954
204	-0.000183	0.000146	-0.000183	0.002118	-0.000183	-0.001662	-0.002155	-0.001005
205	-1.9e-05	0.000146	-1.9e-05	0.004912	-0.000183	-0.004128	-0.008237	0.002447
206	0.000803	-0.000183	-0.002648	-0.000841	-0.000183	-0.009716	-0.005278	-0.00347
207	-0.000183	0.000146	-0.001334	0.001789	-1.9e-05	-0.003799	-0.008237	0.000474
208	-0.000183	0.000146	-0.002977	-0.000512	0.000146	-0.008237	-0.006429	-0.001662
209	-0.000347	-1.9e-05	-1.9e-05	0.002447	-0.000183	-0.007908	-0.00725	-0.001498
210	-0.001334	-1.9e-05	-0.000183	0.000967	-0.000183	-0.00873	-0.003963	-0.002813
211	0.001132	-1.9e-05	0.00031	0.000639	0.000146	-0.002648	-0.008565	0.002118
212	0.000803	-0.000183	-0.000512	0.002118	0.000146	-0.001662	-0.007908	-0.004456
213	-0.0061	-0.000183	0.000803	0.00031	0.000146	-0.001334	-0.002648	0.000967
214	-0.000347	-0.000183	0.000146	0.003433	-1.9e-05	0.000967	-0.003799	-1.9e-05
215	-0.001991	0.000146	0.00031	-0.001991	-1.9e-05	-0.001169	-0.002813	-0.002813
